,FOLDER,IN FILE,MANUAL ID,OFFSET,DURATION,CLIP LENGTH,CHANNEL,SAMPLE RATE
5181,AM26_samples_split,20190625_201000.WAV,bird,12.0,3.0,60.0,0,44100
5176,AM26_samples_split,20190625_201000.WAV,bird,15.0,3.0,60.0,0,44100
5196,AM26_samples_split,20190625_201000.WAV,bird,18.0,3.0,60.0,0,44100
5199,AM26_samples_split,20190625_201000.WAV,bird,21.0,3.0,60.0,0,44100
5281,AM26_samples_split,20190702_050000.WAV,bird,45.0,3.0,60.0,0,44100
5250,AM26_samples_split,20190702_050000.WAV,bird,51.0,3.0,60.0,0,44100
5060,AM26_samples_split,20190702_050000.WAV,bird,54.0,3.0,60.0,0,44100
5249,AM26_samples_split,20190702_050000.WAV,bird,12.0,3.0,60.0,0,44100
5073,AM26_samples_split,20190702_050000.WAV,bird,24.0,3.0,60.0,0,44100
5151,AM26_samples_split,20190702_131000.WAV,bird,0.0,3.0,60.0,0,44100
5166,AM26_samples_split,20190702_131000.WAV,bird,3.0,3.0,60.0,0,44100
5262,AM26_samples_split,20190702_131000.WAV,bird,30.0,3.0,60.0,0,44100
5251,AM26_samples_split,20190702_131000.WAV,bird,33.0,3.0,60.0,0,44100
5269,AM26_samples_split,20190702_131000.WAV,bird,36.0,3.0,60.0,0,44100
5280,AM26_samples_split,20190702_131000.WAV,bird,39.0,3.0,60.0,0,44100
5306,AM26_samples_split,20190702_131000.WAV,bird,42.0,3.0,60.0,0,44100
5315,AM26_samples_split,20190702_131000.WAV,bird,45.0,3.0,60.0,0,44100
5297,AM26_samples_split,20190702_131000.WAV,bird,48.0,3.0,60.0,0,44100
5288,AM26_samples_split,20190702_131000.WAV,bird,51.0,3.0,60.0,0,44100
5047,AM26_samples_split,20190702_131000.WAV,bird,57.0,3.0,60.0,0,44100
5147,AM26_samples_split,20190702_131000.WAV,bird,6.0,3.0,60.0,0,44100
5132,AM26_samples_split,20190702_131000.WAV,bird,9.0,3.0,60.0,0,44100
5103,AM26_samples_split,20190702_131000.WAV,bird,12.0,3.0,60.0,0,44100
5090,AM26_samples_split,20190702_131000.WAV,bird,15.0,3.0,60.0,0,44100
5109,AM26_samples_split,20190702_131000.WAV,bird,18.0,3.0,60.0,0,44100
5126,AM26_samples_split,20190702_131000.WAV,bird,21.0,3.0,60.0,0,44100
5243,AM26_samples_split,20190702_131000.WAV,bird,24.0,3.0,60.0,0,44100
5230,AM26_samples_split,20190702_131000.WAV,bird,27.0,3.0,60.0,0,44100
5164,AM26_samples_split,20190703_200000.WAV,bird,0.0,3.0,60.0,0,44100
5153,AM26_samples_split,20190703_200000.WAV,bird,3.0,3.0,60.0,0,44100
5302,AM26_samples_split,20190703_200000.WAV,bird,30.0,3.0,60.0,0,44100
5319,AM26_samples_split,20190703_200000.WAV,bird,33.0,3.0,60.0,0,44100
5284,AM26_samples_split,20190703_200000.WAV,bird,39.0,3.0,60.0,0,44100
5265,AM26_samples_split,20190703_200000.WAV,bird,42.0,3.0,60.0,0,44100
5248,AM26_samples_split,20190703_200000.WAV,bird,45.0,3.0,60.0,0,44100
5266,AM26_samples_split,20190703_200000.WAV,bird,48.0,3.0,60.0,0,44100
5283,AM26_samples_split,20190703_200000.WAV,bird,51.0,3.0,60.0,0,44100
5087,AM26_samples_split,20190703_200000.WAV,bird,54.0,3.0,60.0,0,44100
5072,AM26_samples_split,20190703_200000.WAV,bird,57.0,3.0,60.0,0,44100
5135,AM26_samples_split,20190703_200000.WAV,bird,6.0,3.0,60.0,0,44100
5144,AM26_samples_split,20190703_200000.WAV,bird,9.0,3.0,60.0,0,44100
5094,AM26_samples_split,20190703_200000.WAV,bird,12.0,3.0,60.0,0,44100
5099,AM26_samples_split,20190703_200000.WAV,bird,15.0,3.0,60.0,0,44100
5121,AM26_samples_split,20190703_200000.WAV,bird,18.0,3.0,60.0,0,44100
5114,AM26_samples_split,20190703_200000.WAV,bird,21.0,3.0,60.0,0,44100
5235,AM26_samples_split,20190703_200000.WAV,bird,24.0,3.0,60.0,0,44100
5238,AM26_samples_split,20190703_200000.WAV,bird,27.0,3.0,60.0,0,44100
5160,AM26_samples_split,20190704_173000.WAV,bird,15.0,3.0,60.0,0,44100
4836,AM27_samples_split,20190618_185000.WAV,bird,39.0,3.0,60.0,0,44100
4910,AM27_samples_split,20190618_185000.WAV,bird,42.0,3.0,60.0,0,44100
4893,AM27_samples_split,20190618_185000.WAV,bird,45.0,3.0,60.0,0,44100
4602,AM27_samples_split,20190618_185000.WAV,bird,18.0,3.0,60.0,0,44100
5031,AM27_samples_split,20190620_110000.WAV,bird,0.0,3.0,60.0,0,44100
5018,AM27_samples_split,20190620_110000.WAV,bird,3.0,3.0,60.0,0,44100
4571,AM27_samples_split,20190620_110000.WAV,bird,33.0,3.0,60.0,0,44100
4605,AM27_samples_split,20190620_110000.WAV,bird,36.0,3.0,60.0,0,44100
4610,AM27_samples_split,20190620_110000.WAV,bird,39.0,3.0,60.0,0,44100
4933,AM27_samples_split,20190620_110000.WAV,bird,57.0,3.0,60.0,0,44100
4990,AM27_samples_split,20190620_110000.WAV,bird,6.0,3.0,60.0,0,44100
5003,AM27_samples_split,20190620_110000.WAV,bird,9.0,3.0,60.0,0,44100
4924,AM27_samples_split,20190620_110000.WAV,bird,12.0,3.0,60.0,0,44100
4939,AM27_samples_split,20190620_110000.WAV,bird,15.0,3.0,60.0,0,44100
4973,AM27_samples_split,20190620_110000.WAV,bird,18.0,3.0,60.0,0,44100
4996,AM27_samples_split,20190623_000000.WAV,bird,15.0,3.0,60.0,0,44100
5024,AM27_samples_split,20190623_000000.WAV,bird,18.0,3.0,60.0,0,44100
5025,AM27_samples_split,20190623_000000.WAV,bird,21.0,3.0,60.0,0,44100
4898,AM27_samples_split,20190623_094000.WAV,bird,0.0,3.0,60.0,0,44100
4904,AM27_samples_split,20190623_094000.WAV,bird,3.0,3.0,60.0,0,44100
4920,AM27_samples_split,20190623_094000.WAV,bird,57.0,3.0,60.0,0,44100
4879,AM27_samples_split,20190623_094000.WAV,bird,6.0,3.0,60.0,0,44100
4603,AM27_samples_split,20190623_221000.WAV,bird,0.0,3.0,60.0,0,44100
4627,AM27_samples_split,20190623_221000.WAV,bird,54.0,3.0,60.0,0,44100
4597,AM27_samples_split,20190625_183000.WAV,bird,3.0,3.0,60.0,0,44100
4855,AM27_samples_split,20190625_183000.WAV,bird,42.0,3.0,60.0,0,44100
4583,AM27_samples_split,20190625_183000.WAV,bird,9.0,3.0,60.0,0,44100
4653,AM27_samples_split,20190625_183000.WAV,bird,15.0,3.0,60.0,0,44100
4775,AM27_samples_split,20190626_113000.WAV,bird,3.0,3.0,60.0,0,44100
4598,AM27_samples_split,20190626_113000.WAV,bird,30.0,3.0,60.0,0,44100
4617,AM27_samples_split,20190626_113000.WAV,bird,33.0,3.0,60.0,0,44100
4652,AM27_samples_split,20190626_113000.WAV,bird,42.0,3.0,60.0,0,44100
4633,AM27_samples_split,20190626_113000.WAV,bird,45.0,3.0,60.0,0,44100
4666,AM27_samples_split,20190626_113000.WAV,bird,48.0,3.0,60.0,0,44100
4978,AM27_samples_split,20190626_113000.WAV,bird,54.0,3.0,60.0,0,44100
4802,AM27_samples_split,20190626_113000.WAV,bird,6.0,3.0,60.0,0,44100
4783,AM27_samples_split,20190626_113000.WAV,bird,9.0,3.0,60.0,0,44100
4745,AM27_samples_split,20190626_113000.WAV,bird,12.0,3.0,60.0,0,44100
4730,AM27_samples_split,20190626_113000.WAV,bird,15.0,3.0,60.0,0,44100
4721,AM27_samples_split,20190626_113000.WAV,bird,21.0,3.0,60.0,0,44100
4884,AM27_samples_split,20190626_113000.WAV,bird,24.0,3.0,60.0,0,44100
4849,AM27_samples_split,20190627_002000.WAV,bird,42.0,3.0,60.0,0,44100
5026,AM27_samples_split,20190627_110000.WAV,bird,0.0,3.0,60.0,0,44100
5023,AM27_samples_split,20190627_110000.WAV,bird,3.0,3.0,60.0,0,44100
4655,AM27_samples_split,20190627_110000.WAV,bird,36.0,3.0,60.0,0,44100
4631,AM27_samples_split,20190627_110000.WAV,bird,39.0,3.0,60.0,0,44100
4588,AM27_samples_split,20190627_110000.WAV,bird,42.0,3.0,60.0,0,44100
4562,AM27_samples_split,20190627_110000.WAV,bird,45.0,3.0,60.0,0,44100
4591,AM27_samples_split,20190627_110000.WAV,bird,48.0,3.0,60.0,0,44100
4623,AM27_samples_split,20190627_110000.WAV,bird,51.0,3.0,60.0,0,44100
5037,AM27_samples_split,20190627_110000.WAV,bird,54.0,3.0,60.0,0,44100
5013,AM27_samples_split,20190627_110000.WAV,bird,57.0,3.0,60.0,0,44100
4995,AM27_samples_split,20190627_110000.WAV,bird,6.0,3.0,60.0,0,44100
4998,AM27_samples_split,20190627_110000.WAV,bird,9.0,3.0,60.0,0,44100
4927,AM27_samples_split,20190627_110000.WAV,bird,12.0,3.0,60.0,0,44100
4970,AM27_samples_split,20190627_110000.WAV,bird,18.0,3.0,60.0,0,44100
4961,AM27_samples_split,20190627_110000.WAV,bird,21.0,3.0,60.0,0,44100
4674,AM27_samples_split,20190627_110000.WAV,bird,24.0,3.0,60.0,0,44100
4681,AM27_samples_split,20190627_110000.WAV,bird,27.0,3.0,60.0,0,44100
4706,AM27_samples_split,20190628_220000.WAV,bird,0.0,3.0,60.0,0,44100
4713,AM27_samples_split,20190628_220000.WAV,bird,3.0,3.0,60.0,0,44100
4691,AM27_samples_split,20190628_220000.WAV,bird,30.0,3.0,60.0,0,44100
4665,AM27_samples_split,20190628_220000.WAV,bird,33.0,3.0,60.0,0,44100
4630,AM27_samples_split,20190628_220000.WAV,bird,36.0,3.0,60.0,0,44100
4654,AM27_samples_split,20190628_220000.WAV,bird,39.0,3.0,60.0,0,44100
4587,AM27_samples_split,20190628_220000.WAV,bird,45.0,3.0,60.0,0,44100
4624,AM27_samples_split,20190628_220000.WAV,bird,48.0,3.0,60.0,0,44100
4592,AM27_samples_split,20190628_220000.WAV,bird,51.0,3.0,60.0,0,44100
5012,AM27_samples_split,20190628_220000.WAV,bird,54.0,3.0,60.0,0,44100
5036,AM27_samples_split,20190628_220000.WAV,bird,57.0,3.0,60.0,0,44100
4741,AM27_samples_split,20190628_220000.WAV,bird,6.0,3.0,60.0,0,44100
4735,AM27_samples_split,20190628_220000.WAV,bird,9.0,3.0,60.0,0,44100
4797,AM27_samples_split,20190628_220000.WAV,bird,12.0,3.0,60.0,0,44100
4789,AM27_samples_split,20190628_220000.WAV,bird,15.0,3.0,60.0,0,44100
4757,AM27_samples_split,20190628_220000.WAV,bird,18.0,3.0,60.0,0,44100
4771,AM27_samples_split,20190628_220000.WAV,bird,21.0,3.0,60.0,0,44100
4826,AM27_samples_split,20190628_220000.WAV,bird,24.0,3.0,60.0,0,44100
4814,AM27_samples_split,20190628_220000.WAV,bird,27.0,3.0,60.0,0,44100
4928,AM27_samples_split,20190630_114000.WAV,bird,0.0,3.0,60.0,0,44100
4886,AM27_samples_split,20190630_114000.WAV,bird,42.0,3.0,60.0,0,44100
4914,AM27_samples_split,20190630_114000.WAV,bird,51.0,3.0,60.0,0,44100
4727,AM27_samples_split,20190630_114000.WAV,bird,57.0,3.0,60.0,0,44100
4968,AM27_samples_split,20190630_114000.WAV,bird,6.0,3.0,60.0,0,44100
5021,AM27_samples_split,20190630_114000.WAV,bird,15.0,3.0,60.0,0,44100
4994,AM27_samples_split,20190630_114000.WAV,bird,18.0,3.0,60.0,0,44100
4572,AM27_samples_split,20190630_114000.WAV,bird,27.0,3.0,60.0,0,44100
4589,AM27_samples_split,20190702_103000.WAV,bird,0.0,3.0,60.0,0,44100
4887,AM27_samples_split,20190702_103000.WAV,bird,30.0,3.0,60.0,0,44100
4862,AM27_samples_split,20190702_103000.WAV,bird,33.0,3.0,60.0,0,44100
4890,AM27_samples_split,20190702_103000.WAV,bird,36.0,3.0,60.0,0,44100
4913,AM27_samples_split,20190702_103000.WAV,bird,39.0,3.0,60.0,0,44100
4834,AM27_samples_split,20190702_103000.WAV,bird,42.0,3.0,60.0,0,44100
4832,AM27_samples_split,20190702_103000.WAV,bird,48.0,3.0,60.0,0,44100
4807,AM27_samples_split,20190702_103000.WAV,bird,51.0,3.0,60.0,0,44100
4778,AM27_samples_split,20190702_103000.WAV,bird,57.0,3.0,60.0,0,44100
4590,AM27_samples_split,20190702_103000.WAV,bird,6.0,3.0,60.0,0,44100
4625,AM27_samples_split,20190702_103000.WAV,bird,9.0,3.0,60.0,0,44100
4659,AM27_samples_split,20190702_103000.WAV,bird,18.0,3.0,60.0,0,44100
4626,AM27_samples_split,20190702_103000.WAV,bird,21.0,3.0,60.0,0,44100
4916,AM27_samples_split,20190702_103000.WAV,bird,24.0,3.0,60.0,0,44100
4947,AM27_samples_split,20190702_103000.WAV,bird,27.0,3.0,60.0,0,44100
4774,AM27_samples_split,20190707_122000.WAV,bird,3.0,3.0,60.0,0,44100
4710,AM27_samples_split,20190707_122000.WAV,bird,30.0,3.0,60.0,0,44100
4711,AM27_samples_split,20190707_122000.WAV,bird,33.0,3.0,60.0,0,44100
4738,AM27_samples_split,20190707_122000.WAV,bird,36.0,3.0,60.0,0,44100
4737,AM27_samples_split,20190707_122000.WAV,bird,39.0,3.0,60.0,0,44100
4794,AM27_samples_split,20190707_122000.WAV,bird,42.0,3.0,60.0,0,44100
4791,AM27_samples_split,20190707_122000.WAV,bird,45.0,3.0,60.0,0,44100
4761,AM27_samples_split,20190707_122000.WAV,bird,48.0,3.0,60.0,0,44100
4768,AM27_samples_split,20190707_122000.WAV,bird,51.0,3.0,60.0,0,44100
4822,AM27_samples_split,20190707_122000.WAV,bird,54.0,3.0,60.0,0,44100
4817,AM27_samples_split,20190707_122000.WAV,bird,57.0,3.0,60.0,0,44100
4801,AM27_samples_split,20190707_122000.WAV,bird,6.0,3.0,60.0,0,44100
4784,AM27_samples_split,20190707_122000.WAV,bird,9.0,3.0,60.0,0,44100
4744,AM27_samples_split,20190707_122000.WAV,bird,12.0,3.0,60.0,0,44100
4731,AM27_samples_split,20190707_122000.WAV,bird,15.0,3.0,60.0,0,44100
4701,AM27_samples_split,20190707_122000.WAV,bird,18.0,3.0,60.0,0,44100
4720,AM27_samples_split,20190707_122000.WAV,bird,21.0,3.0,60.0,0,44100
4883,AM27_samples_split,20190707_122000.WAV,bird,24.0,3.0,60.0,0,44100
4866,AM27_samples_split,20190707_122000.WAV,bird,27.0,3.0,60.0,0,44100
5033,AM27_samples_split,20190707_211000.WAV,bird,3.0,3.0,60.0,0,44100
4615,AM27_samples_split,20190707_211000.WAV,bird,30.0,3.0,60.0,0,44100
4600,AM27_samples_split,20190707_211000.WAV,bird,33.0,3.0,60.0,0,44100
4568,AM27_samples_split,20190707_211000.WAV,bird,36.0,3.0,60.0,0,44100
4581,AM27_samples_split,20190707_211000.WAV,bird,39.0,3.0,60.0,0,44100
4649,AM27_samples_split,20190707_211000.WAV,bird,45.0,3.0,60.0,0,44100
4959,AM27_samples_split,20190707_211000.WAV,bird,54.0,3.0,60.0,0,44100
4988,AM27_samples_split,20190707_211000.WAV,bird,9.0,3.0,60.0,0,44100
4940,AM27_samples_split,20190707_211000.WAV,bird,12.0,3.0,60.0,0,44100
4923,AM27_samples_split,20190707_211000.WAV,bird,15.0,3.0,60.0,0,44100
4956,AM27_samples_split,20190707_211000.WAV,bird,18.0,3.0,60.0,0,44100
4974,AM27_samples_split,20190707_211000.WAV,bird,21.0,3.0,60.0,0,44100
4687,AM27_samples_split,20190707_211000.WAV,bird,24.0,3.0,60.0,0,44100
4189,AM29_samples_split,20190619_033000.WAV,bird,30.0,3.0,60.0,0,44100
4147,AM29_samples_split,20190619_033000.WAV,bird,33.0,3.0,60.0,0,44100
4196,AM29_samples_split,20190619_033000.WAV,bird,36.0,3.0,60.0,0,44100
4141,AM29_samples_split,20190619_033000.WAV,bird,51.0,3.0,60.0,0,44100
4185,AM29_samples_split,20190619_033000.WAV,bird,6.0,3.0,60.0,0,44100
4126,AM29_samples_split,20190619_033000.WAV,bird,9.0,3.0,60.0,0,44100
4393,AM29_samples_split,20190619_033000.WAV,bird,12.0,3.0,60.0,0,44100
4480,AM29_samples_split,20190619_033000.WAV,bird,27.0,3.0,60.0,0,44100
4117,AM29_samples_split,20190620_044000.WAV,bird,30.0,3.0,60.0,0,44100
4367,AM29_samples_split,20190620_044000.WAV,bird,33.0,3.0,60.0,0,44100
4211,AM29_samples_split,20190620_044000.WAV,bird,48.0,3.0,60.0,0,44100
4397,AM29_samples_split,20190620_044000.WAV,bird,51.0,3.0,60.0,0,44100
4467,AM29_samples_split,20190620_044000.WAV,bird,57.0,3.0,60.0,0,44100
4160,AM29_samples_split,20190620_044000.WAV,bird,9.0,3.0,60.0,0,44100
4129,AM29_samples_split,20190620_044000.WAV,bird,12.0,3.0,60.0,0,44100
4396,AM29_samples_split,20190620_044000.WAV,bird,18.0,3.0,60.0,0,44100
4110,AM29_samples_split,20190620_044000.WAV,bird,21.0,3.0,60.0,0,44100
4202,AM29_samples_split,20190622_112000.WAV,bird,0.0,3.0,60.0,0,44100
4108,AM29_samples_split,20190622_112000.WAV,bird,30.0,3.0,60.0,0,44100
4197,AM29_samples_split,20190622_112000.WAV,bird,36.0,3.0,60.0,0,44100
4103,AM29_samples_split,20190622_112000.WAV,bird,45.0,3.0,60.0,0,44100
4208,AM29_samples_split,20190622_112000.WAV,bird,48.0,3.0,60.0,0,44100
4387,AM29_samples_split,20190622_112000.WAV,bird,51.0,3.0,60.0,0,44100
4426,AM29_samples_split,20190622_112000.WAV,bird,9.0,3.0,60.0,0,44100
4303,AM29_samples_split,20190622_112000.WAV,bird,24.0,3.0,60.0,0,44100
4399,AM29_samples_split,20190622_163000.WAV,bird,42.0,3.0,60.0,0,44100
4528,AM29_samples_split,20190622_163000.WAV,bird,45.0,3.0,60.0,0,44100
4485,AM29_samples_split,20190622_163000.WAV,bird,48.0,3.0,60.0,0,44100
4525,AM29_samples_split,20190622_163000.WAV,bird,54.0,3.0,60.0,0,44100
4544,AM29_samples_split,20190622_163000.WAV,bird,57.0,3.0,60.0,0,44100
4378,AM29_samples_split,20190622_163000.WAV,bird,6.0,3.0,60.0,0,44100
4105,AM29_samples_split,20190622_163000.WAV,bird,21.0,3.0,60.0,0,44100
4219,AM29_samples_split,20190623_122000.WAV,bird,0.0,3.0,60.0,0,44100
4462,AM29_samples_split,20190623_122000.WAV,bird,3.0,3.0,60.0,0,44100
4172,AM29_samples_split,20190623_122000.WAV,bird,30.0,3.0,60.0,0,44100
4386,AM29_samples_split,20190623_122000.WAV,bird,33.0,3.0,60.0,0,44100
4474,AM29_samples_split,20190623_122000.WAV,bird,36.0,3.0,60.0,0,44100
4411,AM29_samples_split,20190623_122000.WAV,bird,39.0,3.0,60.0,0,44100
4469,AM29_samples_split,20190623_122000.WAV,bird,42.0,3.0,60.0,0,44100
4383,AM29_samples_split,20190623_122000.WAV,bird,45.0,3.0,60.0,0,44100
4548,AM29_samples_split,20190623_122000.WAV,bird,48.0,3.0,60.0,0,44100
4492,AM29_samples_split,20190623_122000.WAV,bird,51.0,3.0,60.0,0,44100
4509,AM29_samples_split,20190623_122000.WAV,bird,54.0,3.0,60.0,0,44100
4326,AM29_samples_split,20190623_122000.WAV,bird,57.0,3.0,60.0,0,44100
4486,AM29_samples_split,20190623_122000.WAV,bird,6.0,3.0,60.0,0,44100
4193,AM29_samples_split,20190623_122000.WAV,bird,9.0,3.0,60.0,0,44100
4418,AM29_samples_split,20190623_122000.WAV,bird,12.0,3.0,60.0,0,44100
4154,AM29_samples_split,20190623_122000.WAV,bird,15.0,3.0,60.0,0,44100
4537,AM29_samples_split,20190623_122000.WAV,bird,18.0,3.0,60.0,0,44100
4283,AM29_samples_split,20190623_122000.WAV,bird,21.0,3.0,60.0,0,44100
4227,AM29_samples_split,20190623_122000.WAV,bird,24.0,3.0,60.0,0,44100
4373,AM29_samples_split,20190623_122000.WAV,bird,27.0,3.0,60.0,0,44100
4338,AM29_samples_split,20190623_141000.WAV,bird,0.0,3.0,60.0,0,44100
4119,AM29_samples_split,20190623_141000.WAV,bird,3.0,3.0,60.0,0,44100
4215,AM29_samples_split,20190623_141000.WAV,bird,6.0,3.0,60.0,0,44100
4130,AM29_samples_split,20190623_141000.WAV,bird,27.0,3.0,60.0,0,44100
4391,AM29_samples_split,20190624_101000.WAV,bird,0.0,3.0,60.0,0,44100
4371,AM29_samples_split,20190624_101000.WAV,bird,30.0,3.0,60.0,0,44100
4349,AM29_samples_split,20190624_101000.WAV,bird,33.0,3.0,60.0,0,44100
4402,AM29_samples_split,20190624_101000.WAV,bird,36.0,3.0,60.0,0,44100
4433,AM29_samples_split,20190624_101000.WAV,bird,39.0,3.0,60.0,0,44100
4551,AM29_samples_split,20190624_101000.WAV,bird,42.0,3.0,60.0,0,44100
4242,AM29_samples_split,20190624_101000.WAV,bird,45.0,3.0,60.0,0,44100
4450,AM29_samples_split,20190624_101000.WAV,bird,48.0,3.0,60.0,0,44100
4529,AM29_samples_split,20190624_101000.WAV,bird,51.0,3.0,60.0,0,44100
4417,AM29_samples_split,20190624_101000.WAV,bird,54.0,3.0,60.0,0,44100
4212,AM29_samples_split,20190624_101000.WAV,bird,57.0,3.0,60.0,0,44100
4133,AM29_samples_split,20190624_101000.WAV,bird,9.0,3.0,60.0,0,44100
4287,AM29_samples_split,20190624_101000.WAV,bird,12.0,3.0,60.0,0,44100
4173,AM29_samples_split,20190624_101000.WAV,bird,15.0,3.0,60.0,0,44100
4440,AM29_samples_split,20190624_101000.WAV,bird,18.0,3.0,60.0,0,44100
4400,AM29_samples_split,20190624_101000.WAV,bird,24.0,3.0,60.0,0,44100
4362,AM29_samples_split,20190626_070000.WAV,bird,30.0,3.0,60.0,0,44100
4135,AM29_samples_split,20190626_070000.WAV,bird,33.0,3.0,60.0,0,44100
4161,AM29_samples_split,20190626_070000.WAV,bird,36.0,3.0,60.0,0,44100
4358,AM29_samples_split,20190626_070000.WAV,bird,39.0,3.0,60.0,0,44100
4519,AM29_samples_split,20190626_070000.WAV,bird,42.0,3.0,60.0,0,44100
4243,AM29_samples_split,20190626_070000.WAV,bird,48.0,3.0,60.0,0,44100
4359,AM29_samples_split,20190626_070000.WAV,bird,51.0,3.0,60.0,0,44100
4552,AM29_samples_split,20190626_070000.WAV,bird,54.0,3.0,60.0,0,44100
4127,AM29_samples_split,20190626_070000.WAV,bird,57.0,3.0,60.0,0,44100
4238,AM29_samples_split,20190626_070000.WAV,bird,6.0,3.0,60.0,0,44100
4118,AM29_samples_split,20190626_070000.WAV,bird,18.0,3.0,60.0,0,44100
4306,AM29_samples_split,20190626_070000.WAV,bird,24.0,3.0,60.0,0,44100
4330,AM29_samples_split,20190626_070000.WAV,bird,27.0,3.0,60.0,0,44100
4526,AM29_samples_split,20190626_183000.WAV,bird,36.0,3.0,60.0,0,44100
4203,AM29_samples_split,20190627_074000.WAV,bird,3.0,3.0,60.0,0,44100
4157,AM29_samples_split,20190627_074000.WAV,bird,30.0,3.0,60.0,0,44100
4136,AM29_samples_split,20190627_074000.WAV,bird,33.0,3.0,60.0,0,44100
4132,AM29_samples_split,20190627_074000.WAV,bird,36.0,3.0,60.0,0,44100
4388,AM29_samples_split,20190627_074000.WAV,bird,39.0,3.0,60.0,0,44100
4143,AM29_samples_split,20190627_074000.WAV,bird,42.0,3.0,60.0,0,44100
4153,AM29_samples_split,20190627_074000.WAV,bird,51.0,3.0,60.0,0,44100
4115,AM29_samples_split,20190627_074000.WAV,bird,54.0,3.0,60.0,0,44100
4350,AM29_samples_split,20190627_074000.WAV,bird,6.0,3.0,60.0,0,44100
4379,AM29_samples_split,20190627_074000.WAV,bird,12.0,3.0,60.0,0,44100
4484,AM29_samples_split,20190627_074000.WAV,bird,21.0,3.0,60.0,0,44100
4137,AM29_samples_split,20190627_074000.WAV,bird,24.0,3.0,60.0,0,44100
4104,AM29_samples_split,20190627_074000.WAV,bird,27.0,3.0,60.0,0,44100
4323,AM29_samples_split,20190629_211000.WAV,bird,42.0,3.0,60.0,0,44100
4516,AM29_samples_split,20190629_211000.WAV,bird,45.0,3.0,60.0,0,44100
4451,AM29_samples_split,20190629_211000.WAV,bird,54.0,3.0,60.0,0,44100
4555,AM29_samples_split,20190629_211000.WAV,bird,6.0,3.0,60.0,0,44100
4518,AM29_samples_split,20190629_211000.WAV,bird,9.0,3.0,60.0,0,44100
4170,AM29_samples_split,20190629_211000.WAV,bird,12.0,3.0,60.0,0,44100
4177,AM29_samples_split,20190629_211000.WAV,bird,15.0,3.0,60.0,0,44100
4179,AM29_samples_split,20190629_211000.WAV,bird,27.0,3.0,60.0,0,44100
4111,AM29_samples_split,20190630_053000.WAV,bird,30.0,3.0,60.0,0,44100
4510,AM29_samples_split,20190630_053000.WAV,bird,6.0,3.0,60.0,0,44100
4138,AM29_samples_split,20190630_053000.WAV,bird,12.0,3.0,60.0,0,44100
4312,AM29_samples_split,20190630_053000.WAV,bird,21.0,3.0,60.0,0,44100
4333,AM29_samples_split,20190630_121000.WAV,bird,3.0,3.0,60.0,0,44100
4498,AM29_samples_split,20190630_121000.WAV,bird,48.0,3.0,60.0,0,44100
4415,AM29_samples_split,20190630_121000.WAV,bird,54.0,3.0,60.0,0,44100
4159,AM29_samples_split,20190630_121000.WAV,bird,57.0,3.0,60.0,0,44100
4422,AM29_samples_split,20190630_121000.WAV,bird,6.0,3.0,60.0,0,44100
4226,AM29_samples_split,20190630_121000.WAV,bird,9.0,3.0,60.0,0,44100
4228,AM29_samples_split,20190630_121000.WAV,bird,15.0,3.0,60.0,0,44100
4291,AM29_samples_split,20190630_121000.WAV,bird,24.0,3.0,60.0,0,44100
4507,AM29_samples_split,20190630_121000.WAV,bird,27.0,3.0,60.0,0,44100
4385,AM29_samples_split,20190630_170000.WAV,bird,33.0,3.0,60.0,0,44100
4194,AM29_samples_split,20190630_170000.WAV,bird,36.0,3.0,60.0,0,44100
4131,AM29_samples_split,20190630_170000.WAV,bird,21.0,3.0,60.0,0,44100
4427,AM29_samples_split,20190630_210000.WAV,bird,42.0,3.0,60.0,0,44100
4217,AM29_samples_split,20190630_210000.WAV,bird,45.0,3.0,60.0,0,44100
4304,AM29_samples_split,20190630_210000.WAV,bird,48.0,3.0,60.0,0,44100
4412,AM29_samples_split,20190630_210000.WAV,bird,51.0,3.0,60.0,0,44100
4107,AM29_samples_split,20190630_210000.WAV,bird,54.0,3.0,60.0,0,44100
4424,AM29_samples_split,20190630_210000.WAV,bird,57.0,3.0,60.0,0,44100
